2020-04-11T12:03:57,751064,17372,0,0
2020-04-11T12:03:59,751064,17372,0,0
2020-04-11T12:04:02,751064,17373,0,50
2020-04-11T12:04:04,751064,17373,0,0
2020-04-11T12:04:06,751064,17373,0,0
2020-04-11T12:04:09,751064,17373,0,0
2020-04-11T12:04:12,751064,17373,0,0
2020-04-11T12:04:13,751064,17372,0,-50
2020-04-11T12:04:16,751064,17372,0,0
2020-04-11T12:04:18,751064,17372,0,0
2020-04-11T12:04:21,751064,17372,0,0
2020-04-11T12:04:22,751064,17377,0,250
2020-04-11T12:04:25,750940,17377,-124,0
2020-04-11T12:04:27,750940,17377,0,0
2020-04-11T12:04:30,750940,17377,0,0
2020-04-11T12:04:33,750834,17369,-106,-400
2020-04-11T12:04:35,750834,17369,0,0
2020-04-11T12:04:36,750834,17369,0,0
2020-04-11T12:04:39,750834,17369,0,0
2020-04-11T12:04:41,750834,17373,0,200
2020-04-11T12:04:44,750589,17373,-245,0
2020-04-11T12:04:47,750589,17373,0,0
2020-04-11T12:04:49,750589,17373,0,0
2020-04-11T12:04:51,750589,17373,0,0
2020-04-11T12:04:54,750589,17369,0,-200
2020-04-11T12:04:56,750589,17369,0,0
2020-04-11T12:04:58,750589,17369,0,0
2020-04-11T12:05:00,751063,17369,474,0
2020-04-11T12:05:03,751063,17378,0,450
2020-04-11T12:05:05,751063,17378,0,0
2020-04-11T12:05:07,751063,17378,0,0
2020-04-11T12:05:10,751064,17378,1,0
2020-04-11T12:05:12,751064,17378,0,0
2020-04-11T12:05:14,751064,17378,0,0
2020-04-11T12:05:17,751064,17378,0,0
2020-04-11T12:05:20,751064,17378,0,0
2020-04-11T12:05:22,751064,17378,0,0
2020-04-11T12:05:24,751064,17378,0,0
2020-04-11T12:05:26,751064,17378,0,0
2020-04-11T12:05:29,751064,17382,0,200
2020-04-11T12:05:31,751064,17382,0,0
2020-04-11T12:05:34,751064,17382,0,0
2020-04-11T12:05:36,751064,17382,0,0
2020-04-11T12:05:39,751064,17382,0,0
2020-04-11T12:05:42,751064,17382,0,0
2020-04-11T12:05:43,751064,17382,0,0
2020-04-11T12:05:46,751064,17382,0,0
2020-04-11T12:05:48,751062,17382,-2,0
2020-04-11T12:05:51,751063,17382,1,0
2020-04-11T12:05:54,751063,17382,0,0
2020-04-11T12:05:56,751062,17382,-1,0
2020-04-11T12:05:58,751062,17382,0,0
2020-04-11T12:06:01,751061,17382,-1,0
2020-04-11T12:06:03,751061,17382,0,0
2020-04-11T12:06:06,751061,17382,0,0
2020-04-11T12:06:08,751061,17382,0,0
2020-04-11T12:06:10,751061,17382,0,0
2020-04-11T12:06:13,751062,17382,1,0
2020-04-11T12:06:16,751062,17382,0,0
2020-04-11T12:06:18,751062,17382,0,0
2020-04-11T12:06:21,751062,17382,0,0
2020-04-11T12:06:23,751062,17382,0,0
2020-04-11T12:06:26,751062,17382,0,0
2020-04-11T12:06:28,751062,17382,0,0
2020-04-11T12:06:30,751062,17382,0,0
2020-04-11T12:06:32,751062,17382,0,0
2020-04-11T12:06:36,751064,17382,2,0
2020-04-11T12:06:38,751064,17382,0,0
2020-04-11T12:06:40,751064,17382,0,0
2020-04-11T12:06:42,751064,17382,0,0
2020-04-11T12:06:45,751064,17382,0,0
2020-04-11T12:06:47,751064,17382,0,0
2020-04-11T12:06:50,751064,17383,0,50
2020-04-11T12:06:53,751064,17383,0,0
2020-04-11T12:06:55,751062,17383,-2,0
2020-04-11T12:06:58,751062,17383,0,0
2020-04-11T12:07:00,751062,17383,0,0
2020-04-11T12:07:02,751062,17383,0,0
2020-04-11T12:07:05,751062,17383,0,0
2020-04-11T12:07:08,751231,17383,169,0
2020-04-11T12:07:11,751231,17383,0,0
2020-04-11T12:07:12,751231,17383,0,0
2020-04-11T12:07:15,751231,17383,0,0
2020-04-11T12:07:18,751231,17383,0,0
2020-04-11T12:07:21,751231,17383,0,0
2020-04-11T12:07:23,751231,17383,0,0
2020-04-11T12:07:26,751235,17383,4,0
2020-04-11T12:07:28,751235,17383,0,0
2020-04-11T12:07:31,751235,17383,0,0
2020-04-11T12:07:33,751235,17383,0,0
2020-04-11T12:07:36,751235,17383,0,0
2020-04-11T12:07:39,751235,17383,0,0
2020-04-11T12:07:41,751064,17382,-171,-50
2020-04-11T12:07:44,751064,17382,0,0
2020-04-11T12:07:46,751064,17382,0,0
2020-04-11T12:07:48,751064,17377,0,-250
2020-04-11T12:07:51,751064,17377,0,0
2020-04-11T12:07:54,751064,17377,0,0
2020-04-11T12:07:56,751064,17377,0,0
2020-04-11T12:07:59,751064,17377,0,0
2020-04-11T12:08:02,751064,17377,0,0
2020-04-11T12:08:04,751064,17377,0,0
2020-04-11T12:08:06,751064,17377,0,0
2020-04-11T12:08:09,751064,17377,0,0
2020-04-11T12:08:12,751064,17377,0,0
2020-04-11T12:08:14,751064,17377,0,0
2020-04-11T12:08:17,751064,17377,0,0
2020-04-11T12:08:20,751064,17377,0,0
2020-04-11T12:08:22,751064,17377,0,0
2020-04-11T12:08:24,751008,17377,-56,0
2020-04-11T12:08:27,751064,17377,56,0
2020-04-11T12:08:29,751064,17377,0,0
2020-04-11T12:08:32,751064,17377,0,0
2020-04-11T12:08:34,751064,17377,0,0
2020-04-11T12:08:37,751064,17377,0,0
2020-04-11T12:08:39,751064,17377,0,0
2020-04-11T12:08:42,751009,17377,-55,0
2020-04-11T12:08:44,751009,17377,0,0
2020-04-11T12:08:47,751009,17373,0,-200
2020-04-11T12:08:50,750750,17373,-259,0
2020-04-11T12:08:53,751004,17373,254,0
2020-04-11T12:08:54,751004,17373,0,0
2020-04-11T12:08:58,751004,17373,0,0
2020-04-11T12:09:00,751004,17373,0,0
2020-04-11T12:09:02,751004,17373,0,0
2020-04-11T12:09:05,750981,17373,-23,0
2020-04-11T12:09:08,750981,17373,0,0
2020-04-11T12:09:11,750764,17373,-217,0
2020-04-11T12:09:13,750764,17373,0,0
2020-04-11T12:09:15,750764,17373,0,0
2020-04-11T12:09:17,750764,17371,0,-100
2020-04-11T12:09:20,750764,17371,0,0
2020-04-11T12:09:22,750764,17371,0,0
2020-04-11T12:09:25,750764,17371,0,0
2020-04-11T12:09:28,750764,17371,0,0
2020-04-11T12:09:30,750764,17371,0,0
2020-04-11T12:09:32,750764,17371,0,0
2020-04-11T12:09:35,750764,17371,0,0
2020-04-11T12:09:37,750764,17371,0,0
2020-04-11T12:09:40,750764,17371,0,0
2020-04-11T12:09:43,750764,17371,0,0
2020-04-11T12:09:45,750764,17371,0,0
2020-04-11T12:09:47,750764,17371,0,0
2020-04-11T12:09:50,750968,17371,204,0
2020-04-11T12:09:53,750968,17371,0,0
2020-04-11T12:09:55,751000,17371,32,0
2020-04-11T12:09:57,751009,17371,9,0
2020-04-11T12:10:01,751009,17384,0,650
2020-04-11T12:10:02,751009,17384,0,0
2020-04-11T12:10:05,751009,17384,0,0
2020-04-11T12:10:08,751009,17384,0,0
2020-04-11T12:10:10,751009,17384,0,0
2020-04-11T12:10:13,751009,17384,0,0
2020-04-11T12:10:15,751009,17384,0,0
2020-04-11T12:10:17,751009,17372,0,-600
2020-04-11T12:10:20,751009,17372,0,0
2020-04-11T12:10:22,751009,17372,0,0
2020-04-11T12:10:25,751044,17372,35,0
2020-04-11T12:10:27,751226,17372,182,0
2020-04-11T12:10:30,751226,17376,0,200
2020-04-11T12:10:32,751226,17376,0,0
2020-04-11T12:10:35,751226,17376,0,0
2020-04-11T12:10:37,751226,17376,0,0
2020-04-11T12:10:40,751226,17376,0,0
2020-04-11T12:10:43,751226,17376,0,0
2020-04-11T12:10:45,751226,17376,0,0
2020-04-11T12:10:48,751226,17376,0,0
2020-04-11T12:10:51,751226,17377,0,50
2020-04-11T12:10:52,751226,17372,0,-250
2020-04-11T12:10:54,751226,17372,0,0
2020-04-11T12:10:58,751225,17372,-1,0
2020-04-11T12:11:00,751225,17372,0,0
2020-04-11T12:11:02,751225,17379,0,350
2020-04-11T12:11:05,751225,17379,0,0
2020-04-11T12:11:07,751225,17379,0,0
2020-04-11T12:11:10,751225,17379,0,0
2020-04-11T12:11:12,751225,17379,0,0
2020-04-11T12:11:15,751225,17379,0,0
2020-04-11T12:11:17,751192,17379,-33,0
2020-04-11T12:11:19,751192,17379,0,0
2020-04-11T12:11:22,751192,17376,0,-150
2020-04-11T12:11:25,751192,17376,0,0
2020-04-11T12:11:27,751192,17376,0,0
2020-04-11T12:11:30,751192,17376,0,0
2020-04-11T12:11:32,751192,17376,0,0
2020-04-11T12:11:35,751192,17376,0,0
2020-04-11T12:11:37,751192,17376,0,0
2020-04-11T12:11:40,751192,17376,0,0
2020-04-11T12:11:42,751192,17376,0,0
2020-04-11T12:11:44,751192,17376,0,0
2020-04-11T12:11:48,751215,17376,23,0
2020-04-11T12:11:50,751215,17376,0,0
2020-04-11T12:11:52,751215,17376,0,0
2020-04-11T12:11:55,751215,17375,0,-50
2020-04-11T12:11:58,751215,17375,0,0
2020-04-11T12:12:00,751215,17375,0,0
2020-04-11T12:12:02,751215,17375,0,0
2020-04-11T12:12:05,751215,17376,0,50
2020-04-11T12:12:07,751215,17376,0,0
2020-04-11T12:12:10,751215,17376,0,0
2020-04-11T12:12:12,751215,17376,0,0
2020-04-11T12:12:16,751215,17375,0,-50
2020-04-11T12:12:17,751215,17375,0,0
2020-04-11T12:12:20,751185,17375,-30,0
2020-04-11T12:12:22,751185,17375,0,0
2020-04-11T12:12:25,751185,17375,0,0
2020-04-11T12:12:28,751185,17375,0,0
2020-04-11T12:12:30,751185,17375,0,0
2020-04-11T12:12:34,751185,17375,0,0
2020-04-11T12:12:35,751185,17375,0,0
2020-04-11T12:12:37,751185,17375,0,0
2020-04-11T12:12:40,751185,17375,0,0
2020-04-11T12:12:42,751185,17375,0,0
2020-04-11T12:12:46,751185,17375,0,0
2020-04-11T12:12:47,751185,17375,0,0
2020-04-11T12:12:50,751185,17375,0,0
2020-04-11T12:12:51,751185,17375,0,0
2020-04-11T12:12:55,751185,17375,0,0
2020-04-11T12:12:57,751185,17375,0,0
2020-04-11T12:13:01,751185,17375,0,0
2020-04-11T12:13:02,751185,17375,0,0
2020-04-11T12:13:05,751185,17375,0,0
2020-04-11T12:13:07,751185,17375,0,0
2020-04-11T12:13:09,751185,17375,0,0
2020-04-11T12:13:13,751185,17375,0,0
2020-04-11T12:13:14,751185,17375,0,0
2020-04-11T12:13:18,751185,17375,0,0
2020-04-11T12:13:19,751185,17375,0,0
2020-04-11T12:13:22,751175,17375,-10,0
2020-04-11T12:13:25,751175,17375,0,0
2020-04-11T12:13:28,751175,17375,0,0
2020-04-11T12:13:30,751175,17375,0,0
2020-04-11T12:13:31,751175,17375,0,0
2020-04-11T12:13:34,751175,17375,0,0
2020-04-11T12:13:37,751175,17375,0,0
2020-04-11T12:13:40,751175,17380,0,250
2020-04-11T12:13:43,750713,17380,-462,0
2020-04-11T12:13:45,750550,17380,-163,0
2020-04-11T12:13:47,750350,17380,-200,0
2020-04-11T12:13:50,750350,17362,0,-900
2020-04-11T12:13:52,750567,17362,217,0
2020-04-11T12:13:54,750330,17362,-237,0
2020-04-11T12:13:57,750330,17362,0,0
2020-04-11T12:13:59,750330,17362,0,0
2020-04-11T12:14:01,750330,17377,0,750
2020-04-11T12:14:04,750330,17377,0,0
2020-04-11T12:14:06,750330,17377,0,0
2020-04-11T12:14:10,750330,17377,0,0
2020-04-11T12:14:11,750330,17377,0,0
2020-04-11T12:14:15,750330,17377,0,0
2020-04-11T12:14:17,750284,17377,-46,0
2020-04-11T12:14:20,750283,17377,-1,0
2020-04-11T12:14:22,750064,17377,-219,0
2020-04-11T12:14:25,750064,17377,0,0
2020-04-11T12:14:27,750064,17373,0,-200
2020-04-11T12:14:30,750064,17373,0,0
2020-04-11T12:14:32,750064,17373,0,0
2020-04-11T12:14:35,750064,17373,0,0
2020-04-11T12:14:38,749995,17373,-69,0
2020-04-11T12:14:40,749995,17373,0,0
2020-04-11T12:14:43,749995,17371,0,-100
2020-04-11T12:14:45,749995,17371,0,0
2020-04-11T12:14:47,749995,17371,0,0
2020-04-11T12:14:49,749995,17363,0,-400
2020-04-11T12:14:51,749995,17364,0,50
2020-04-11T12:14:54,749995,17364,0,0
2020-04-11T12:14:56,749995,17364,0,0
2020-04-11T12:14:59,749995,17364,0,0
2020-04-11T12:15:01,749995,17364,0,0
2020-04-11T12:15:04,749995,17364,0,0
2020-04-11T12:15:06,749995,17361,0,-150
2020-04-11T12:15:08,749995,17361,0,0
2020-04-11T12:15:12,749995,17361,0,0
2020-04-11T12:15:13,749995,17361,0,0
2020-04-11T12:15:16,749995,17361,0,0
2020-04-11T12:15:19,749995,17361,0,0
2020-04-11T12:15:21,749878,17361,-117,0
2020-04-11T12:15:23,749878,17361,0,0
2020-04-11T12:15:25,749878,17361,0,0
2020-04-11T12:15:28,749878,17320,0,-2050
2020-04-11T12:15:31,749574,17320,-304,0
2020-04-11T12:15:32,749574,17319,0,-50
2020-04-11T12:15:36,749574,17332,0,650
2020-04-11T12:15:38,749574,17326,0,-300
2020-04-11T12:15:40,749531,17326,-43,0
2020-04-11T12:15:43,749531,17326,0,0
2020-04-11T12:15:44,749531,17323,0,-150
2020-04-11T12:15:48,749500,17332,-31,450
2020-04-11T12:15:49,749500,17332,0,0
2020-04-11T12:15:52,749500,17332,0,0
2020-04-11T12:15:55,749300,17346,-200,700
2020-04-11T12:15:58,749300,17345,0,-50
2020-04-11T12:16:00,749300,17345,0,0
2020-04-11T12:16:02,749300,17345,0,0
2020-04-11T12:16:04,749365,17345,65,0
2020-04-11T12:16:06,749365,17345,0,0
2020-04-11T12:16:09,749531,17345,166,0
2020-04-11T12:16:12,749500,17345,-31,0
2020-04-11T12:16:15,750019,17345,519,0
2020-04-11T12:16:16,749514,17345,-505,0
2020-04-11T12:16:19,749514,17345,0,0
2020-04-11T12:16:21,749617,17345,103,0
2020-04-11T12:16:24,749617,17345,0,0
2020-04-11T12:16:27,749617,17345,0,0
2020-04-11T12:16:30,749617,17345,0,0
2020-04-11T12:16:34,749617,17345,0,0
2020-04-11T12:16:36,749630,17345,13,0
2020-04-11T12:16:39,749630,17345,0,0
2020-04-11T12:16:41,749630,17345,0,0
2020-04-11T12:16:43,749630,17345,0,0
2020-04-11T12:16:46,749501,17345,-129,0
2020-04-11T12:16:48,749501,17344,0,-50
2020-04-11T12:16:51,749630,17344,129,0
2020-04-11T12:16:53,749630,17344,0,0
2020-04-11T12:16:56,749630,17344,0,0
2020-04-11T12:16:58,749630,17342,0,-100
2020-04-11T12:17:01,749630,17342,0,0
2020-04-11T12:17:03,749630,17342,0,0
2020-04-11T12:17:06,749630,17342,0,0
2020-04-11T12:17:08,749630,17342,0,0
2020-04-11T12:17:10,749504,17342,-126,0
2020-04-11T12:17:14,749631,17341,127,-50
2020-04-11T12:17:17,749631,17312,0,-1450
2020-04-11T12:17:20,749630,17312,-1,0
2020-04-11T12:17:22,749630,17312,0,0
2020-04-11T12:17:24,749500,17313,-130,50
2020-04-11T12:17:27,749500,17313,0,0
2020-04-11T12:17:30,749500,17313,0,0
2020-04-11T12:17:31,749500,17313,0,0
2020-04-11T12:17:34,749300,17313,-200,0
2020-04-11T12:17:37,749300,17313,0,0
2020-04-11T12:17:39,749032,17313,-268,0
2020-04-11T12:17:42,749032,17313,0,0
2020-04-11T12:17:44,749080,17313,48,0
2020-04-11T12:17:48,749080,17313,0,0
2020-04-11T12:17:50,748995,17313,-85,0
2020-04-11T12:17:52,748995,17313,0,0
2020-04-11T12:17:55,748995,17313,0,0
2020-04-11T12:17:58,748995,17313,0,0
2020-04-11T12:18:00,748995,17313,0,0
2020-04-11T12:18:02,748998,17318,3,250
2020-04-11T12:18:05,749032,17318,34,0
2020-04-11T12:18:07,749032,17318,0,0
2020-04-11T12:18:10,749032,17318,0,0
2020-04-11T12:18:13,749032,17318,0,0
2020-04-11T12:18:15,749032,17318,0,0
2020-04-11T12:18:18,749032,17318,0,0
2020-04-11T12:18:20,749032,17318,0,0
2020-04-11T12:18:23,749032,17325,0,350
2020-04-11T12:18:25,749032,17325,0,0
2020-04-11T12:18:27,749032,17325,0,0
2020-04-11T12:18:30,749032,17325,0,0
2020-04-11T12:18:32,749032,17325,0,0
2020-04-11T12:18:35,749032,17325,0,0
2020-04-11T12:18:37,749032,17322,0,-150
2020-04-11T12:18:40,749032,17322,0,0
2020-04-11T12:18:43,749032,17322,0,0
2020-04-11T12:18:45,749032,17322,0,0
2020-04-11T12:18:47,748995,17322,-37,0
2020-04-11T12:18:49,748995,17322,0,0
2020-04-11T12:18:52,748995,17325,0,150
2020-04-11T12:18:55,748995,17325,0,0
2020-04-11T12:18:57,748995,17325,0,0
2020-04-11T12:18:59,748995,17325,0,0
2020-04-11T12:19:02,748995,17318,0,-350
2020-04-11T12:19:06,748864,17318,-131,0
2020-04-11T12:19:08,748864,17317,0,-50
2020-04-11T12:19:10,748780,17317,-84,0
2020-04-11T12:19:13,748621,17315,-159,-100
2020-04-11T12:19:15,748621,17315,0,0
2020-04-11T12:19:17,748621,17315,0,0
2020-04-11T12:19:20,748621,17315,0,0
2020-04-11T12:19:23,748621,17315,0,0
2020-04-11T12:19:25,748520,17315,-101,0
2020-04-11T12:19:28,748525,17310,5,-250
2020-04-11T12:19:30,748525,17310,0,0
2020-04-11T12:19:33,748525,17310,0,0
2020-04-11T12:19:36,748525,17310,0,0
2020-04-11T12:19:37,748525,17310,0,0
2020-04-11T12:19:40,748525,17310,0,0
2020-04-11T12:19:43,748525,17310,0,0
2020-04-11T12:19:45,748525,17310,0,0
2020-04-11T12:19:48,748503,17312,-22,100
2020-04-11T12:19:50,748503,17312,0,0
2020-04-11T12:19:53,748577,17312,74,0
2020-04-11T12:19:55,748577,17312,0,0
2020-04-11T12:19:58,749023,17312,446,0
2020-04-11T12:20:02,749036,17312,13,0
2020-04-11T12:20:04,749036,17312,0,0
2020-04-11T12:20:07,749136,17312,100,0
2020-04-11T12:20:09,749136,17312,0,0
2020-04-11T12:20:12,749136,17312,0,0
2020-04-11T12:20:14,749136,17312,0,0
2020-04-11T12:20:17,749200,17312,64,0
2020-04-11T12:20:20,749200,17312,0,0
2020-04-11T12:20:21,749200,17312,0,0
2020-04-11T12:20:24,749200,17312,0,0
2020-04-11T12:20:27,748852,17312,-348,0
2020-04-11T12:20:29,748852,17311,0,-50
2020-04-11T12:20:32,748852,17311,0,0
2020-04-11T12:20:34,748852,17311,0,0
2020-04-11T12:20:38,748852,17309,0,-100
2020-04-11T12:20:40,748852,17309,0,0
2020-04-11T12:20:43,748852,17300,0,-450
2020-04-11T12:20:45,748852,17300,0,0
2020-04-11T12:20:47,748852,17300,0,0
2020-04-11T12:20:50,748852,17300,0,0
2020-04-11T12:20:52,749000,17299,148,-50
2020-04-11T12:20:54,749000,17299,0,0
2020-04-11T12:20:57,749001,17300,1,50
2020-04-11T12:20:59,749000,17300,-1,0
2020-04-11T12:21:02,749000,17312,0,600
2020-04-11T12:21:04,749000,17312,0,0
2020-04-11T12:21:06,749000,17312,0,0
2020-04-11T12:21:09,749000,17317,0,250
2020-04-11T12:21:11,749000,17317,0,0
2020-04-11T12:21:14,749000,17319,0,100
2020-04-11T12:21:16,749000,17319,0,0
2020-04-11T12:21:19,749000,17319,0,0
2020-04-11T12:21:22,749000,17319,0,0
2020-04-11T12:21:24,749000,17319,0,0
2020-04-11T12:21:26,749000,17319,0,0
2020-04-11T12:21:29,749000,17319,0,0
2020-04-11T12:21:31,749000,17319,0,0
2020-04-11T12:21:33,749000,17319,0,0
2020-04-11T12:21:36,749000,17319,0,0
2020-04-11T12:21:38,749000,17319,0,0
2020-04-11T12:21:41,749000,17319,0,0
2020-04-11T12:21:43,749000,17319,0,0
2020-04-11T12:21:46,749000,17319,0,0
2020-04-11T12:21:49,749000,17319,0,0
2020-04-11T12:21:52,749000,17319,0,0
2020-04-11T12:21:54,749000,17319,0,0
2020-04-11T12:21:56,749185,17310,185,-450
2020-04-11T12:21:59,749185,17310,0,0
2020-04-11T12:22:02,749185,17310,0,0
2020-04-11T12:22:04,749185,17310,0,0
2020-04-11T12:22:07,749185,17310,0,0
2020-04-11T12:22:10,749185,17310,0,0
2020-04-11T12:22:11,749185,17310,0,0
2020-04-11T12:22:15,749185,17310,0,0
2020-04-11T12:22:18,749185,17310,0,0
2020-04-11T12:22:20,749000,17310,-185,0
2020-04-11T12:22:23,749000,17310,0,0
2020-04-11T12:22:25,749208,17310,208,0
2020-04-11T12:22:27,749208,17305,0,-250
2020-04-11T12:22:30,749219,17305,11,0
2020-04-11T12:22:32,749224,17305,5,0
2020-04-11T12:22:36,749224,17305,0,0
2020-04-11T12:22:38,749219,17308,-5,150
2020-04-11T12:22:39,749219,17308,0,0
2020-04-11T12:22:42,749219,17308,0,0
2020-04-11T12:22:45,749219,17308,0,0
2020-04-11T12:22:48,749219,17308,0,0
2020-04-11T12:22:50,749219,17308,0,0
2020-04-11T12:22:52,749219,17308,0,0
2020-04-11T12:22:55,749219,17308,0,0
2020-04-11T12:22:57,749219,17308,0,0
2020-04-11T12:23:00,749219,17308,0,0
2020-04-11T12:23:02,749219,17308,0,0
2020-04-11T12:23:04,749219,17308,0,0
2020-04-11T12:23:06,749219,17308,0,0
2020-04-11T12:23:09,749219,17308,0,0
2020-04-11T12:23:11,749219,17308,0,0
2020-04-11T12:23:14,749219,17308,0,0
2020-04-11T12:23:17,749219,17308,0,0
2020-04-11T12:23:19,749219,17308,0,0
2020-04-11T12:23:21,749219,17308,0,0
2020-04-11T12:23:23,749219,17308,0,0
2020-04-11T12:23:26,749219,17308,0,0
2020-04-11T12:23:29,749219,17308,0,0
2020-04-11T12:23:31,749219,17303,0,-250
2020-04-11T12:23:34,749219,17303,0,0
2020-04-11T12:23:36,749219,17303,0,0
